POINT_ID,FROM_DATE,TO_DATE,POINT_LON,POINT_LAT,POINT_ELEVATION,POINT_BALANCE,YEAR,RGIId,aspect,slope,u10_oct,u10_nov,u10_dec,u10_jan,u10_feb,u10_mar,u10_apr,u10_may,u10_jun,u10_jul,u10_aug,u10_sep,v10_oct,v10_nov,v10_dec,v10_jan,v10_feb,v10_mar,v10_apr,v10_may,v10_jun,v10_jul,v10_aug,v10_sep,t2m_oct,t2m_nov,t2m_dec,t2m_jan,t2m_feb,t2m_mar,t2m_apr,t2m_may,t2m_jun,t2m_jul,t2m_aug,t2m_sep,fal_oct,fal_nov,fal_dec,fal_jan,fal_feb,fal_mar,fal_apr,fal_may,fal_jun,fal_jul,fal_aug,fal_sep,rsn_oct,rsn_nov,rsn_dec,rsn_jan,rsn_feb,rsn_mar,rsn_apr,rsn_may,rsn_jun,rsn_jul,rsn_aug,rsn_sep,sd_oct,sd_nov,sd_dec,sd_jan,sd_feb,sd_mar,sd_apr,sd_may,sd_jun,sd_jul,sd_aug,sd_sep,sf_oct,sf_nov,sf_dec,sf_jan,sf_feb,sf_mar,sf_apr,sf_may,sf_jun,sf_jul,sf_aug,sf_sep,smlt_oct,smlt_nov,smlt_dec,smlt_jan,smlt_feb,smlt_mar,smlt_apr,smlt_may,smlt_jun,smlt_jul,smlt_aug,smlt_sep,slhf_oct,slhf_nov,slhf_dec,slhf_jan,slhf_feb,slhf_mar,slhf_apr,slhf_may,slhf_jun,slhf_jul,slhf_aug,slhf_sep,str_oct,str_nov,str_dec,str_jan,str_feb,str_mar,str_apr,str_may,str_jun,str_jul,str_aug,str_sep,sshf_oct,sshf_nov,sshf_dec,sshf_jan,sshf_feb,sshf_mar,sshf_apr,sshf_may,sshf_jun,sshf_jul,sshf_aug,sshf_sep,ssrd_oct,ssrd_nov,ssrd_dec,ssrd_jan,ssrd_feb,ssrd_mar,ssrd_apr,ssrd_may,ssrd_jun,ssrd_jul,ssrd_aug,ssrd_sep,tp_oct,tp_nov,tp_dec,tp_jan,tp_feb,tp_mar,tp_apr,tp_may,tp_jun,tp_jul,tp_aug,tp_sep,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE
B11,20101206,20101222,-72.001,-39.945,1811.0,0.09,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,902.66552734375
B11,20101104,20101206,-72.001,-39.945,1811.0,-0.68,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,902.66552734375
B12,20100107,20100211,-72.011,-39.952,1817.0,1.99,2010,RGI60-17.12440,0.8541885614395142,0.12113004177808762,0.67648697,1.0836048,0.8958149,0.9894209,0.522562,0.4960413,0.14834785,-0.2508831,-0.0071697235,0.0029973984,-0.42940426,0.227602,-0.58946514,-0.44376183,-0.30862904,0.07559776,-0.32092667,-0.16692734,-0.15460014,-0.25080585,-0.82476234,-0.75365543,-0.5643263,-0.33750534,277.0691,277.1985,282.417,284.41772,284.04712,284.99072,280.14282,277.45557,274.88757,272.22665,272.82098,275.19092,0.21955115,0.20600395,0.12553507,0.11702579,0.1088405,0.09789945,0.09259878,0.100904755,0.21458325,0.34168905,0.33785564,0.32385278,188.92184,162.12497,118.359344,109.390594,109.33591,100.02341,118.24216,148.5234,158.21872,220.97653,291.7734,356.2656,0.013204575,0.012253761,4.005432e-05,1.9073486e-06,9.536743e-07,-7.3453654e-25,1.04904175e-05,0.0009422302,0.021348,0.16720772,0.33482265,0.39282608,0.0025404915,0.0026591122,3.5467558e-05,1.3560057e-06,1.2367964e-06,0.0,4.9937516e-06,0.00030796416,0.0033636373,0.008453505,0.007261507,0.00041916315,0.0035062367,0.0027826037,4.3986365e-05,2.304092e-06,1.2684613e-06,0.0,5.0775707e-06,0.00026850402,0.0020149108,0.0011067796,0.001878262,0.0066408906,-3690626.0,-5321657.0,-8813715.0,-9612816.0,-8308739.0,-6379890.0,-4078534.0,-2207258.0,-780808.0,-699688.0,-1170867.0,-1553057.0,-2907606.0,-2748986.0,-4641948.0,-5176818.0,-4615341.0,-4242260.0,-4362463.0,-3985149.0,-1480000.0,-2496248.0,-3687020.0,-3203729.0,-3527352.0,-4772458.0,-6031182.0,-5789398.0,-4172487.0,-3089896.0,-2113534.0,-1117760.0,-333995.0,-635790.0,-1198330.0,-2099092.0,14703809.0,17641290.0,22958444.0,23951936.0,19515888.0,15166133.0,11153671.0,7838835.0,3662042.0,5550700.0,9431588.0,13179891.0,0.013013569,0.01013176,0.0065015852,0.0027807213,0.005460935,0.005156392,0.0033227832,0.0047213673,0.014779893,0.012949603,0.013551851,0.003109613,908.3345,908.66552734375
B9,20101206,20101222,-71.997,-39.946,1687.0,-0.11,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20101104,20101206,-71.997,-39.946,1687.0,-0.65,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20101008,20101104,-71.997,-39.946,1687.0,-0.13,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20100902,20101008,-71.997,-39.946,1687.0,-0.09,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20100509,20100528,-71.997,-39.946,1687.0,0.05,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20100407,20100509,-71.997,-39.946,1687.0,-0.42,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20100311,20100407,-71.997,-39.946,1687.0,-1.37,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
B9,20100211,20100311,-71.997,-39.946,1687.0,-2.04,2010,RGI60-17.12442,1.6653392314910889,0.3596237897872925,0.6725807,1.0731068,0.8670063,0.9388838,0.5108433,0.4701624,0.1263752,-0.2599163,0.051668167,0.040350914,-0.3852148,0.22662544,-0.59263897,-0.49185753,-0.34769154,0.030187607,-0.30994034,-0.1600914,-0.11016655,-0.1675539,-0.73833656,-0.66967106,-0.4639845,-0.31406784,278.26245,278.27856,283.35693,285.24878,284.8777,285.86475,280.97144,278.229,275.9032,273.13388,273.76727,276.2837,0.18967444,0.20711784,0.13182169,0.12113041,0.111587085,0.10174467,0.099358425,0.11146384,0.21351513,0.35543722,0.36007243,0.3264773,160.41403,158.74997,123.078094,111.59372,110.38278,100.02341,121.27341,152.99997,157.60934,207.5781,283.3281,336.11716,0.007963181,0.00822258,3.8146973e-05,1.9073486e-06,1.9073486e-06,-7.3453654e-25,1.7166138e-05,0.00084877014,0.013363838,0.11946678,0.25009155,0.23347187,0.0022878554,0.0023065023,2.708193e-05,1.5385449e-06,2.4344772e-06,0.0,8.88668e-06,0.0002911538,0.002850702,0.007825417,0.006079098,0.0003399346,0.0023152,0.0025056228,4.1007996e-05,2.0619482e-06,2.503395e-06,0.0,9.045936e-06,0.00025969464,0.0022737156,0.0015285788,0.0031793648,0.007707132,-4396429.0,-5626472.0,-8989740.0,-9791310.0,-8498545.0,-6615406.0,-4414113.0,-2495433.0,-879333.0,-754633.0,-1015117.0,-1592800.0,-3326640.0,-3085820.0,-4884604.0,-5454830.0,-4889851.0,-4503280.0,-4628407.0,-4190876.0,-1693527.0,-2645581.0,-3766255.0,-3266449.0,-3238604.0,-4316894.0,-5435606.0,-5418458.0,-3875657.0,-2743984.0,-1764292.0,-827144.0,-47407.0,-331050.0,-644936.0,-1581766.0,14869737.0,17871380.0,23097888.0,24263316.0,19740716.0,15328599.0,11321989.0,7930903.0,3662222.0,5561828.0,9405830.0,13149137.0,0.013436538,0.009969635,0.006526498,0.0028473742,0.005526746,0.0051281285,0.0034062688,0.0048361155,0.015548316,0.013420666,0.013717516,0.0031165811,908.3345,778.66552734375
